GO_ID	GO_Type	Study_Count	Study_Total	Population_Count	Population_Total	Fold_Enrichment	P_Value	Odds_Ratio	GO_Term	FDR_P_Value
GO:0005634	C	133	1080	1141	8571	0.925068166325835	0.8603218415781464	0.9032690953889475	nucleus	0.9320153283763252
GO:0005654	C	7	1080	78	8571	0.7122150997150997	0.8767438003788183	0.6817793996035861	nucleoplasm	0.9416150625464835
GO:0030425	C	1	1080	16	8571	0.49600694444444443	0.8843208567771355	0.4619091751621872	dendrite	0.9416150625464835
GO:0031201	C	1	1080	16	8571	0.49600694444444443	0.8843208567771355	0.4619091751621872	SNARE complex	0.9416150625464835
GO:0030424	C	3	1080	39	8571	0.6104700854700854	0.885279118633446	0.5768337975858867	axon	0.9416150625464835
GO:0005681	C	1	1080	17	8571	0.46683006535947713	0.898924418984113	0.4329819277108434	spliceosomal complex	0.9432659822523876
GO:0043025	C	1	1080	17	8571	0.46683006535947713	0.898924418984113	0.4329819277108434	neuronal cell body	0.9432659822523876
GO:0016592	C	1	1080	17	8571	0.46683006535947713	0.898924418984113	0.4329819277108434	mediator complex	0.9432659822523876
GO:0032040	C	1	1080	18	8571	0.44089506172839504	0.9116858905175662	0.4074578858420106	small-subunit processome	0.9523861534871004
GO:0036064	C	1	1080	19	8571	0.4176900584795321	0.9228374441526683	0.3847698486252703	ciliary basal body	0.9570482467968654
GO:0005730	C	9	1080	105	8571	0.6802380952380952	0.9256496427477744	0.6473214285714286	nucleolus	0.9570482467968654
GO:1990604	C	3	1080	44	8571	0.5410984848484849	0.9284185983884121	0.5061485155241524	IRE1-TRAF2-ASK1 complex	0.9570482467968654
GO:0000176	C	1	1080	20	8571	0.3968055555555555	0.9325820138808159	0.36447002585239746	nuclear exosome (RNase complex)	0.9571236458250479
GO:0071013	C	1	1080	21	8571	0.3779100529100529	0.9410969741204042	0.34620018535681185	catalytic step 2 spliceosome	0.9616449429876618
GO:0005667	C	2	1080	36	8571	0.44089506172839504	0.9517946193671951	0.40690821783258757	transcription regulator complex	0.9683475692692332
GO:0005929	C	1	1080	24	8571	0.33067129629629627	0.960719317002488	0.3009227545634041	cilium	0.9731961912492735
GO:0019005	C	1	1080	25	8571	0.3174444444444444	0.9656828290695657	0.28834569045412417	SCF ubiquitin ligase complex	0.9740076810443034
GO:0005739	C	15	1080	220	8571	0.5410984848484848	0.9982840903927579	0.5005839917554105	mitochondrion	0.9999185206392591
GO:0042575	C	2	1080	89	8571	0.17833957553058677	0.9999185206392591	0.1578913697140298	DNA polymerase complex	0.9999185206392591
